"HMP ID","GOLD ID","Organism Name","Domain","NCBI Superkingdom","HMP Isolation Body Site","Project Status","Current Finishing Level","NCBI Submission Status","NCBI Project ID","Genbank ID","Gene Count","IMG/HMP ID","HOMD ID","Sequencing Center","Funding Source","Strain Repository ID","",
"1737","Gi24020","Phascolarctobacterium sp. ORNL_W42_C09","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197087","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1738","Gi24021","Butyricicoccus sp. ORNL_W42_C10","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197088","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1739","Gi24022","Pelomonas sp. ORNL_W42_C11","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197089","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1740","Gi24023","Pelomonas sp. ORNL_W42_D02","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197090","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1741","Gi24024","Pelomonas sp. ORNL_W42_D04","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197091","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1742","Gi24025","Ruminococcaceae bacterium ORNL_W42_D05","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197092","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1743","Gi24026","Pelomonas sp. ORNL_W42_D11","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197093","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1744","Gi24027","Lachnospiraceae bacterium ORNL_W42_D12","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197094","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1745","Gi24028","Blautia sp. ORNL_W42_E03","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197095","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1746","Gi24029","Geobacter sp. ORNL_W42_E06","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197096","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1747","Gi24030","Clostridiales bacterium ORNL_W42_E09","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197097","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1748","Gi24031","Clostridiales bacterium ORNL_W42_E11","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197098","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1749","Gi24032","Clostridiales bacterium ORNL_W42_F04","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197099","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1750","Gi24033","Pelomonas sp. ORNL_W42_F06","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197100","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1751","Gi24034","Pelomonas sp. ORNL_W42_F07","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197101","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1752","Gi24035","Pelomonas sp. ORNL_W42_F09","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197102","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1753","Gi24036","Blautia sp. ORNL_W42_F11","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197103","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1754","Gi24037","Pelomonas sp. ORNL_W42_G01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197104","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1755","Gi24038","Pelomonas sp. ORNL_W42_G09","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197105","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1756","Gi24039","Pelomonas sp. ORNL_W42_H01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197106","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1757","Gi24040","Pelomonas sp. ORNL_W42_H03","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197107","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1758","Gi24041","Pelomonas sp. ORNL_W42_H04","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197108","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1759","Gi24042","Pelomonas sp. ORNL_W42_H05","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197109","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1760","Gi24043","Pelomonas sp. ORNL_W42_H06","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197110","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1761","Gi24044","Pelomonas sp. ORNL_W42_H07","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197111","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1762","Gi24045","Pelomonas sp. ORNL_W42_H12","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197112","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1766","Gi24049","Fusobacterium nucleatum CTI-5","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","197116","AXNW00000000","2329","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1767","Gi24050","Fusobacterium nucleatum CTI-6","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","197117","AXNV00000000","2423","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1768","Gi24051","Fusobacterium nucleatum CTI-7","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","197118","AXNU00000000","2017","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1769","Gi24052","Odoribacter splanchnicus DSM 20712","BACTERIAL","Bacteria","wound","In Progress","N/A","2. project has NCBI project id","197119","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1770","","Firmicutes bacterium ORNL_2OR_SB_170","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217574","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1771","Gi23988","Lachnospiraceae bacterium ORNL_V42_C07","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197055","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1772","","Lachnospiraceae bacterium hmp_mda_pilot_jcvi_0011","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217579","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1773","","Lachnospiraceae bacterium hmp_mda_pilot_jcvi_0016","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217580","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1774","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_143","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217581","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1775","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_144","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217582","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1776","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_145","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217584","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1777","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_147","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217585","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1778","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_148","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217586","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1779","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_149","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217587","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1780","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_150","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217588","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1781","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_151","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217589","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1782","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_152","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217590","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1783","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_155","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217591","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1784","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_157","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217592","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1785","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_158","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217593","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1786","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_159","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217594","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1787","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_160","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217595","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1788","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_161","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217596","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1789","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_163","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217597","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1790","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_165","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217598","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1791","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_166","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217599","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1792","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_168","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217600","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1793","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_169","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217602","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1794","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_170","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217603","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1795","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_171","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217604","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1796","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_172","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217605","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1797","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_176","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217606","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1798","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_178","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217607","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1799","","Lachnospiraceae bacterium ORNL_2UT_Ab5152_182","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217608","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1800","","Lachnospiraceae bacterium ORNL_6EZ3_SD_35","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217609","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1801","","Lachnospiraceae bacterium ORNL_6EZ3_SD_38","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217610","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1802","","Lachnospiraceae bacterium ORNL_6EZ5-Gt_1_Pl2-105","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217611","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1803","","Lachnospiraceae bacterium ORNL_6EZ5-Gt_1_Pl2-109","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217613","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1804","","Lachnospiraceae bacterium ORNL_6EZ5-Gt_3_Pl2-124","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217614","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1805","","Lachnospiraceae bacterium ORNL_6EZ5-Gt_5_Pl1-48","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217615","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1806","","Lachnospiraceae bacterium ORNL_6EZ5-Gt_5_Pl2-140","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217616","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1807","","Lachnospiraceae bacterium ORNL_6EZ5-Gt_5_Pl2-141","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217617","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1808","","Lachnospiraceae bacterium ORNL_6EZ5-Gt_6_Pl2-150","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217618","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1809","","Lactobacillales bacterium hmp_mda_pilot_jcvi_0010","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217619","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1810","","Pelomonas sp. ORNL_6EZ5-Gt_1_Pl2-106","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217623","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1811","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-86","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217624","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1812","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-87","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217625","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1813","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-88","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217626","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1814","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-92","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217627","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1815","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-93","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217628","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1816","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-96","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217629","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1817","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-97","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217630","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1818","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl1-99","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217632","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1819","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-167","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217633","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1820","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-168","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217634","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1821","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-169","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217635","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1822","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-172","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217636","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1823","","Pelomonas sp. ORNL_6EZ5-Gt_10_Pl2-173","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217637","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1824","","Pelomonas sp. ORNL_6EZ5-Gt_2_Pl1-1","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217638","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1825","","Pelomonas sp. ORNL_6EZ5-Gt_3_Pl1-30","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217639","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1826","","Pelomonas sp. ORNL_6EZ5-Gt_4_Pl1-42","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217641","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1827","","Pelomonas sp. ORNL_6EZ5-Gt_4_Pl1-43","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217642","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1828","","Pelomonas sp. ORNL_6EZ5-Gt_4_Pl1-44","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217643","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1829","","Pelomonas sp. ORNL_6EZ5-Gt_4_Pl2-131","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217644","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1830","","Pelomonas sp. ORNL_6EZ5-Gt_4_Pl2-134","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217645","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1831","","Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-64","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217646","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1832","","Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-65","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217647","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1833","","Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-69","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217648","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1834","","Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-73","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217649","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1835","","Pelomonas sp. ORNL_6EZ5-Gt_7_Pl1-77","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217650","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1836","","Pelomonas sp. ORNL_6EZ5-Gt_8_Pl1-85","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217651","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1837","","Pelomonas sp. ORNL_6EZ5-Gt_8_Pl3-176","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217652","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1838","","Pelomonas sp. ORNL_6EZ5-Gt_8_Pl3-181","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217653","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1839","","Pelomonas sp. ORNL_6EZ5-Gt_8_Pl3-183","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217654","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1840","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_1_Pl2-107","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217655","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1841","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-20","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217656","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1842","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-21","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217658","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1843","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-22","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217659","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1844","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-23","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217660","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1845","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-24","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217661","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1846","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-25","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217662","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1847","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-29","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217663","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1848","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl2-123","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217664","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1849","","Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl2-128","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217665","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1850","","Proteobacteria bacterium ORNL_6EZ5-Gt_2_Pl2-119","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217666","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1851","","Rhizobium sp. ORNL_6EZ5-Gt_4_Pl1-31","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217667","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1852","","Ruminococcaceae bacterium hmp_mda_pilot_jcvi_0012","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","217668","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1853","","Ruminococcaceae bacterium ORNL_6EZ5-Gt_4_Pl1-39","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217669","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1854","","Subdoligranulum sp. ORNL_6EZ5-Gt_4_Pl1-34","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217670","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1855","","bacterium hmp_mda_pilot_jcvi_0005","BACTERIAL","Bacteria","unknown","In Progress","N/A","2. project has NCBI project id","217671","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1860","","Prevotella amnii DNF00307","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246504","LSDL00000000","2227","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1861","","Corynebacterium kroppenstedtii DNF00591","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246505","LSCY00000000","2411","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1862","","Varibaculum cambriensis DNF00696","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246506","LSDN00000000","1954","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1863","","Peptoniphilus coxii DNF00729","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246507","LSDG00000000","1860","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1864","","Peptoniphilus sp. DNF00840","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246508","LSDH00000000","1718","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1865","","Veillonella parvula DNF00876","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246509","LSDP00000000","1886","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1866","","Eubacterium saburreum DNF00896","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246510","LSDA00000000","2860","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1867","","Veillonella dispar DNF00926","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246511","LSDO00000000","1945","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1868","","Olsenella sp. DNF00959","","","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","246512","LSDE00000000","2052","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","BEI Processing",
